"as_at","year","month_number","offence_category","offence_type","alcohol_involvement","dv_involvement","reporting_region","statistical_area_2","number_of_offences"
"2/01/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Darwin","",264
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Darwin","",274
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Katherine","",28
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Alligator",7
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Barkly",1
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Daly",7
"2/01/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","East Arnhem",6
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","East Arnhem",7
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Gulf",3
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Howard Springs",15
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Humpty Doo",8
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Petermann - Simpson",2
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Sandover - Plenty",2
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Tanami",2
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Thamarrurr",2
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Tiwi Islands",5
"2/01/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Unknown ",2
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Unknown ",5
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Victoria River",2
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Virginia",14
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Weddell",10
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","West Arnhem",4
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Yuendumu - Anmatjere",1
"2/01/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Nhulunbuy","",7
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Nhulunbuy","",8
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Palmerston","",105
"2/01/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Tennant Creek","",19
"3/03/2025",2024,10,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Tennant Creek","",20
"3/02/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Alice Springs","",209
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Alice Springs","",210
"2/01/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Darwin","",247
"3/02/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Darwin","",252
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Darwin","",254
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Katherine","",23
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Alligator",7
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Anindilyakwa",1
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Barkly",1
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Daly",5
"2/01/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","East Arnhem",15
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","East Arnhem",16
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Elsey",2
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Gulf",2
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Howard Springs",13
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Humpty Doo",7
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Koolpinyah",1
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Petermann - Simpson",6
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Sandover - Plenty",3
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Tanami",2
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Thamarrurr",2
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Tiwi Islands",2
"2/01/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Unknown ",13
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Unknown ",14
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Virginia",20
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Weddell",5
"2/01/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","West Arnhem",6
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","West Arnhem",7
"2/01/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Yuendumu - Anmatjere",2
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Yuendumu - Anmatjere",3
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Nhulunbuy","",1
"2/01/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Palmerston","",80
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Palmerston","",82
"3/03/2025",2024,11,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Tennant Creek","",18
"3/02/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Alice Springs","",152
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Alice Springs","",154
"3/02/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Darwin","",219
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Darwin","",225
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Katherine","",24
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Alligator",7
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Barkly",5
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Daly",1
"3/02/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","East Arnhem",14
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","East Arnhem",15
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Gulf",4
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Howard Springs",6
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Humpty Doo",8
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Petermann - Simpson",7
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Tanami",1
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Thamarrurr",3
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Tiwi Islands",1
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Unknown ",10
"3/02/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Victoria River",5
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Victoria River",7
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Virginia",10
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Weddell",5
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","West Arnhem",7
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"NT Balance","Yuendumu - Anmatjere",3
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Nhulunbuy","",9
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Palmerston","",105
"3/03/2025",2024,12,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Tennant Creek","",24
"3/03/2025",2025,1,"Theft and related offences (other than MV)","Theft and related offences (other than MV)",0,0,"Alice Springs","",75
